334816464,John Kasich,Neutral,New Jersey,Wed Apr 27 22:05:19 +0000 2016
259624645,John Kasich,Negative,California,Wed Apr 27 22:05:24 +0000 2016
228134082,John Kasich,Neutral,Missouri,Wed Apr 27 22:05:33 +0000 2016
20345224,John Kasich,Negative,undefined,Wed Apr 27 22:05:34 +0000 2016
2560998807,John Kasich,Positive,California,Wed Apr 27 22:05:35 +0000 2016
36421396,John Kasich,Neutral,Minnesota,Wed Apr 27 22:05:36 +0000 2016
3289786529,John Kasich,Negative,Vermont,Wed Apr 27 22:05:41 +0000 2016
2859110736,John Kasich,Neutral,Ontario,Wed Apr 27 22:05:45 +0000 2016
822533414,John Kasich,Negative,Saitama-ken,Wed Apr 27 22:05:45 +0000 2016
3440693962,John Kasich,Positive,Florida,Wed Apr 27 22:05:47 +0000 2016
2472987812,John Kasich,Neutral,New York,Wed Apr 27 22:05:48 +0000 2016
2858151526,John Kasich,Positive,Iowa,Wed Apr 27 22:05:51 +0000 2016
239026022,John Kasich,Negative,New York,Wed Apr 27 22:05:53 +0000 2016
3688640720,John Kasich,Positive,Wisconsin,Wed Apr 27 22:05:55 +0000 2016
723135574714929152,John Kasich,Negative,District of Columbia,Wed Apr 27 22:06:01 +0000 2016
3226000643,John Kasich,Positive,Texas,Wed Apr 27 22:06:02 +0000 2016
19009178,John Kasich,Positive,Sindh,Wed Apr 27 22:06:03 +0000 2016
1066547629,John Kasich,Negative,New York,Wed Apr 27 22:06:06 +0000 2016
439226464,John Kasich,Positive,Dubai,Wed Apr 27 22:06:12 +0000 2016
718942196284682240,John Kasich,Neutral,Opole Voivodeship,Wed Apr 27 22:06:12 +0000 2016
276610124,John Kasich,Negative,undefined,Wed Apr 27 22:06:15 +0000 2016
297046944,John Kasich,Neutral,New York,Wed Apr 27 22:06:21 +0000 2016
3003944225,John Kasich,Neutral,South Moravian Region,Wed Apr 27 22:06:22 +0000 2016
52545138,John Kasich,Neutral,Kentucky,Wed Apr 27 22:06:27 +0000 2016
29287755,John Kasich,Neutral,California,Wed Apr 27 22:06:32 +0000 2016
273352098,John Kasich,Neutral,Missouri,Wed Apr 27 22:06:47 +0000 2016
2313794982,John Kasich,Neutral,New York,Wed Apr 27 22:06:47 +0000 2016
705043771927470080,John Kasich,Negative,Missouri,Wed Apr 27 22:06:49 +0000 2016
405162275,John Kasich,Neutral,Texas,Wed Apr 27 22:07:12 +0000 2016
72180211,John Kasich,Negative,New York,Wed Apr 27 22:07:15 +0000 2016
326165355,John Kasich,Negative,Ohio,Wed Apr 27 22:07:17 +0000 2016
35764859,John Kasich,Negative,undefined,Wed Apr 27 22:07:23 +0000 2016
430905286,John Kasich,Negative,New Jersey,Wed Apr 27 22:07:25 +0000 2016
314016613,John Kasich,Neutral,Georgia,Wed Apr 27 22:07:35 +0000 2016
713874298876796928,John Kasich,Negative,Texas,Wed Apr 27 22:07:41 +0000 2016
54744689,John Kasich,Negative,Maryland,Wed Apr 27 22:07:45 +0000 2016
4399943188,John Kasich,Negative,Florida,Wed Apr 27 22:07:47 +0000 2016
67524881,John Kasich,Positive,North Carolina,Wed Apr 27 22:07:53 +0000 2016
216188796,John Kasich,Positive,Maryland,Wed Apr 27 22:08:04 +0000 2016
723135574714929152,John Kasich,Negative,District of Columbia,Wed Apr 27 22:08:23 +0000 2016
3303618645,John Kasich,Negative,Michigan,Wed Apr 27 22:08:31 +0000 2016
3270559782,John Kasich,Positive,California,Wed Apr 27 22:08:33 +0000 2016
718666394724921345,John Kasich,Neutral,undefined,Wed Apr 27 22:08:39 +0000 2016
23691853,John Kasich,Negative,California,Wed Apr 27 22:08:41 +0000 2016
703268281038168064,John Kasich,Neutral,undefined,Wed Apr 27 22:08:44 +0000 2016
23676863,John Kasich,Neutral,California,Wed Apr 27 22:08:49 +0000 2016
